Title:,"Time Series, Area-Averaged of Total Column Water Vapor (Daytime/Ascending) daily 1 (daily)"
User Start Date:,1990-01-01T00:00:00Z
User End Date:,2020-01-02T23:59:59Z
User Bounding Box:,"-93.6,22.33,-90.2,26.67"
Data Bounding Box:,"-93.5,22.5,-90.5,26.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1990-01-01T00:00:00Z&endtime=2020-01-02T23:59:59Z&bbox=-93.6,22.33,-90.2,26.67&data=AIRX3STD_006_TotH2OVap_A&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_TotH2OVap_A):, -9999

time, mean_AIRX3STD_006_TotH2OVap_A
2008-04-22,33.0030098
2008-04-23,28.2374344
2008-04-24,28.2885189
2008-04-25,29.9581699
2008-04-26,34.6907539
2008-04-27,36.380909
2008-04-28,39.1065941
2008-04-29,18.767971
2008-04-30,31.53125
2008-05-01,33.1328278
2008-05-02,31.081768
2008-05-03,35.8769493
2008-05-04,32.2355957
2008-05-05,26.028801
2008-05-06,23.7337894
2008-05-07,-9999
2008-05-08,34.8117752
2008-05-09,30.3784599
2008-05-10,33.7872124
2008-05-11,36.2741776
2008-05-12,37.0442772
2008-05-13,34.6052818
2008-05-14,30.8703766
2008-05-15,35.0926933
2008-05-16,-9999
2008-05-17,40.0570374
2008-05-18,40.8025742
2008-05-19,31.1024094
2008-05-20,39.1298409
2008-05-21,49.3175926
2008-05-22,46.4789352
2008-05-23,-9999
2008-05-24,46.7132263
2008-05-25,42.245018
2008-05-26,35.946949
2008-05-27,31.5232315
2008-05-28,36.8934059
2008-05-29,37.1014977
2008-05-30,42.9064941
2008-05-31,39.1043625
2008-06-01,-9999
2008-06-02,42.9050903
2008-06-03,40.8889999
2008-06-04,44.3860245
2008-06-05,44.1829681
2008-06-06,46.2253532
2008-06-07,43.6088448
2008-06-08,-9999
2008-06-09,43.5260086
2008-06-10,40.3584709
2008-06-11,47.0771141
2008-06-12,45.4757156
2008-06-13,44.3969498
2008-06-14,44.5514793
2008-06-15,43.7480545
2008-06-16,41.9948921
2008-06-17,-9999
2008-06-18,46.0738449
2008-06-19,42.822834
2008-06-20,46.1330566
2008-06-21,45.4965324
2008-06-22,38.4516792
2008-06-23,43.4893837
2008-06-24,-9999
2008-06-25,44.3964539
2008-06-26,45.232132
2008-06-27,45.0815773
2008-06-28,41.8842201
2008-06-29,40.1200142
2008-06-30,43.7443199
2008-07-01,42.2820892
2008-07-02,45.1738243
2008-07-03,-9999
2008-07-04,38.9137459
2008-07-05,43.0271263
2008-07-06,48.4548111
2008-07-07,46.8550797
2008-07-08,47.0025215
2008-07-09,45.7577209
2008-07-10,-9999
2008-07-11,40.2106056
2008-07-12,41.380661
2008-07-13,45.7024345
2008-07-14,43.9637413
2008-07-15,44.4407349
2008-07-16,42.9675674
2008-07-17,41.1902847
2008-07-18,44.1819801
2008-07-19,-9999
2008-07-20,39.578476
2008-07-21,51.9151001
2008-07-22,50.2980766
2008-07-23,44.8406525
2008-07-24,34.962368
2008-07-25,35.8049278
2008-07-26,-9999
2008-07-27,48.2890167
2008-07-28,46.7814674
2008-07-29,50.2516556
2008-07-30,45.7063637
2008-07-31,46.3710098
2008-08-01,40.9706726
2008-08-02,39.7806206
2008-08-03,44.3750267
2008-08-04,-9999
2008-08-05,53.0689735
2008-08-06,45.5386353
2008-08-07,47.7400856
2008-08-08,46.4228325
2008-08-09,49.9927444
2008-08-10,44.7751236
2008-08-11,-9999
2008-08-12,37.0753059
2008-08-13,37.4597397
2008-08-14,43.3607216
2008-08-15,43.8491631
2008-08-16,40.5072899
2008-08-17,36.6232452
2008-08-18,39.900425
2008-08-19,38.8361053
2008-08-20,-9999
2008-08-21,46.7120247
2008-08-22,42.7006798
2008-08-23,40.4566307
2008-08-24,41.7191963
2008-08-25,42.2711411
2008-08-26,45.167244
2008-08-27,-9999
2008-08-28,52.5089531
2008-08-29,48.0168495
2008-08-30,47.2190132
2008-08-31,44.9723091
2008-09-01,48.250267
2008-09-02,45.2081909
2008-09-03,52.4917984
2008-09-04,53.3661041
2008-09-05,-9999
2008-09-06,43.8118286
2008-09-07,44.0893059
2008-09-08,47.2869148
2008-09-09,46.5643082
2008-09-10,48.9496002
2008-09-11,49.2477798
2008-09-12,-9999
2008-09-13,49.0567474
2008-09-14,46.9022064
2008-09-15,44.5394211
2008-09-16,46.2856255
2008-09-17,47.9835091
2008-09-18,47.1953926
2008-09-19,45.5843086
2008-09-20,47.7389793
2008-09-21,-9999
2008-09-22,50.231308
2008-09-23,50.7390213
2008-09-24,48.5734444
2008-09-25,34.8284988
2008-09-26,26.5722427
2008-09-27,29.572361
2008-09-28,-9999
2008-09-29,39.3866997
2008-09-30,35.3850517
2008-10-01,27.0444717
2008-10-02,23.0508633
2008-10-03,24.2199059
2008-10-04,28.8913975
2008-10-05,35.8220825
2008-10-06,49.8886909
2008-10-07,-9999
2008-10-08,43.6779594
2008-10-09,35.0735588
2008-10-10,43.5592194
2008-10-11,42.3382797
2008-10-12,38.123642
2008-10-13,41.1462555
2008-10-14,-9999
2008-10-15,52.3042564
2008-10-16,31.4422283
2008-10-17,36.0292931
2008-10-18,32.7089272
2008-10-19,19.9122257
2008-10-20,23.6833515
2008-10-21,33.0379677
2008-10-22,39.5541878
2008-10-23,-9999
2008-10-24,27.0203762
2008-10-25,22.2307396
2008-10-26,19.5293522
2008-10-27,22.4689331
2008-10-28,11.2563257
2008-10-29,19.3710079
2008-10-30,-9999
2008-10-31,24.2469082
2008-11-01,23.2553253
2008-11-02,21.5636292
2008-11-03,17.2926922
2008-11-04,19.9678688
2008-11-05,24.9591541
2008-11-06,24.9729424
2008-11-07,26.0928307
2008-11-08,-9999
2008-11-09,27.7360344
2008-11-10,29.7602997
2008-11-11,23.8819561
2008-11-12,28.2656231
2008-11-13,27.2674999
2008-11-14,36.7767181
2008-11-15,-9999
2008-11-16,15.3986597
2008-11-17,15.1488543
2008-11-18,18.131958
2008-11-19,16.2152081
2008-11-20,14.1917028
2008-11-21,22.1151733
2008-11-22,19.4700775
2008-11-23,26.9996948
2008-11-24,-9999
2008-11-25,28.8761635
2008-11-26,23.6542778
2008-11-27,27.9689293
2008-11-28,27.7139664
2008-11-29,30.2860641
2008-11-30,20.4143581
2008-12-01,-9999
2008-12-02,14.5977011
2008-12-03,15.831583
2008-12-04,25.5750885
2008-12-05,26.51898
2008-12-06,31.209322
2008-12-07,21.903286
2008-12-08,25.2667389
2008-12-09,29.080904
2008-12-10,-9999
2008-12-11,11.341073
2008-12-12,11.3910952
2008-12-13,20.7230186
2008-12-14,25.8410721
2008-12-15,31.1896057
2008-12-16,28.1491508
2008-12-17,-9999
2008-12-18,25.4634113
2008-12-19,24.189373
2008-12-20,20.2329388
2008-12-21,23.5066452
2008-12-22,24.3894997
2008-12-23,28.116806
2008-12-24,33.5847588
2008-12-25,34.7553024
2008-12-26,-9999
2008-12-27,26.9122791
2008-12-28,28.4298458
2008-12-29,30.0580425
2008-12-30,30.3762436
2008-12-31,30.7481098
2009-01-01,31.9207573
2009-01-02,-9999
2009-01-03,33.3231506
2009-01-04,30.5012035
2009-01-05,33.6878471
2009-01-06,24.5119877
2009-01-07,16.9559612
2009-01-08,22.4513149
2009-01-09,26.7408829
2009-01-10,26.8240757
2009-01-11,-9999
2009-01-12,34.0641441
2009-01-13,12.3548975
2009-01-14,13.9372416
2009-01-15,21.9569054
2009-01-16,21.0819168
2009-01-17,23.5966969
2009-01-18,-9999
2009-01-19,12.1588278
2009-01-20,15.7597322
2009-01-21,12.6211872
2009-01-22,11.8864489
2009-01-23,15.0879555
2009-01-24,27.1897755
2009-01-25,26.9511948
2009-01-26,24.2133999
2009-01-27,-9999
2009-01-28,36.0789604
2009-01-29,33.3722534
2009-01-30,22.8452263
2009-01-31,21.000246
2009-02-01,28.6307087
2009-02-02,29.4154816
2009-02-03,10.4453125
2009-02-04,13.8173046
2009-02-05,14.7620411
2009-02-06,14.3544559
2009-02-07,18.7937965
2009-02-08,19.5510788
2009-02-09,21.6338787
2009-02-10,19.1977654
2009-02-11,29.6289577
2009-02-12,-9999
2009-02-13,34.3924446
2009-02-14,33.5935593
2009-02-15,35.2618332
2009-02-16,33.4564285
2009-02-17,27.7735043
2009-02-18,23.8422947
2009-02-19,-9999
2009-02-20,28.5051727
2009-02-21,33.9469795
2009-02-22,23.2642956
2009-02-23,16.0239315
2009-02-24,16.226717
2009-02-25,18.6979465
2009-02-26,25.4167538
2009-02-27,23.4233418
2009-02-28,-9999
2009-03-01,10.4127932
2009-03-02,12.5450439
2009-03-03,14.6902447
2009-03-04,16.4568634
2009-03-05,16.0829449
2009-03-06,21.0401917
2009-03-07,-9999
2009-03-08,21.2226162
2009-03-09,22.7676506
2009-03-10,23.445715
2009-03-11,30.2297497
2009-03-12,31.1066208
2009-03-13,30.5633659
2009-03-14,34.7869835
2009-03-15,34.1292686
2009-03-16,-9999
2009-03-17,27.8399677
2009-03-18,20.2025414
2009-03-19,22.0320282
2009-03-20,25.2367764
2009-03-21,20.8026485
2009-03-22,23.7913094
2009-03-23,-9999
2009-03-24,30.5587139
2009-03-25,31.133873
2009-03-26,35.7407303
2009-03-27,32.1701241
2009-03-28,30.7096138
2009-03-29,12.0703049
2009-03-30,20.4055519
2009-03-31,34.9094162
2009-04-01,-9999
2009-04-02,34.8258324
2009-04-03,19.1215324
2009-04-04,29.2241783
2009-04-05,26.8876801
2009-04-06,20.4442768
2009-04-07,16.6012402
2009-04-08,-9999
2009-04-09,29.5502224
2009-04-10,31.4323635
2009-04-11,36.9457855
2009-04-12,27.1701927
2009-04-13,38.7891693
2009-04-14,24.0002403
2009-04-15,25.3335762
2009-04-16,38.5267792
2009-04-17,30.421875
2009-04-18,28.2703667
2009-04-19,37.3082428
2009-04-20,21.4573135
2009-04-21,14.5422955
2009-04-22,15.9617853
2009-04-23,19.158844
2009-04-24,-9999
2009-04-25,33.6772156
2009-04-26,30.6497269
2009-04-27,33.1746788
2009-04-28,31.9375343
2009-04-29,29.8863087
2009-04-30,28.9747505
2009-05-01,28.711771
2009-05-02,31.5917206
2009-05-03,30.25
2009-05-04,37.2545052
2009-05-05,29.6524582
2009-05-06,29.3104095
2009-05-07,26.8351021
2009-05-08,22.1001701
2009-05-09,33.7726021
2009-05-10,-9999
2009-05-11,36.8872528
2009-05-12,34.3923492
2009-05-13,29.6403236
2009-05-14,35.0985069
2009-05-15,32.6071892
2009-05-16,33.4999733
2009-05-17,38.4901161
2009-05-18,31.9480762
2009-05-19,18.875
2009-05-20,25.5295029
2009-05-21,37.3266487
2009-05-22,40.4628601
2009-05-23,41.2865944
2009-05-24,39.1152496
2009-05-25,38.0687866
2009-05-26,-9999
2009-05-27,49.3153
2009-05-28,27.0625
2009-05-29,44.4382706
2009-05-30,42.1651306
2009-05-31,41.1970215
2009-06-01,45.4480362
2009-06-02,42.5472832
2009-06-03,42.608448
2009-06-04,41.96875
2009-06-05,35.1600533
2009-06-06,25.9430428
2009-06-07,29.4450607
2009-06-08,37.4264259
2009-06-09,35.4047508
2009-06-10,28.4348927
2009-06-11,-9999
2009-06-12,33.0645065
2009-06-13,30.7565746
2009-06-14,36.9234276
2009-06-15,34.1170692
2009-06-16,39.1066475
2009-06-17,45.0833244
2009-06-18,40.1571732
2009-06-19,42.3087578
2009-06-20,42.53125
2009-06-21,47.062088
2009-06-22,49.045578
2009-06-23,53.1593361
2009-06-24,47.828125
2009-06-25,45.5233727
2009-06-26,47.7218208
2009-06-27,-9999
2009-06-28,46.7193527
2009-06-29,44.8878937
2009-06-30,51.1214256
2009-07-01,51.3541985
2009-07-02,49.7987556
2009-07-03,48.9900818
2009-07-04,46.2809753
2009-07-05,43.3592148
2009-07-06,43.65625
2009-07-07,43.0592499
2009-07-08,42.8226471
2009-07-09,46.9395828
2009-07-10,44.1688004
2009-07-11,42.7949371
2009-07-12,45.3665657
2009-07-13,-9999
2009-07-14,48.4241257
2009-07-15,47.493145
2009-07-16,50.7545853
2009-07-17,43.0596657
2009-07-18,39.4172745
2009-07-19,36.2376099
2009-07-20,37.5666618
2009-07-21,34.3339272
2009-07-22,33.4375
2009-07-23,39.5071526
2009-07-24,40.89748
2009-07-25,48.4755821
2009-07-26,44.7237473
2009-07-27,45.3381615
2009-07-28,42.5652962
2009-07-29,-9999
2009-07-30,48.0786247
2009-07-31,36.4267883
2009-08-01,33.7931709
2009-08-02,44.0283394
2009-08-03,49.1127205
2009-08-04,41.0305862
2009-08-05,47.9970093
2009-08-06,51.7041016
2009-08-07,51.5625
2009-08-08,55.5808907
2009-08-09,45.8245354
2009-08-10,51.667511
2009-08-11,52.0309029
2009-08-12,49.3908844
2009-08-13,50.7538795
2009-08-14,-9999
2009-08-15,46.3843575
2009-08-16,48.9684105
2009-08-17,54.5405312
2009-08-18,48.3865051
2009-08-19,54.4557495
2009-08-20,48.9451485
2009-08-21,41.4344597
2009-08-22,43.0192871
2009-08-23,45.375
2009-08-24,41.7300262
2009-08-25,44.3401527
2009-08-26,49.3430138
2009-08-27,48.4032288
2009-08-28,43.1458473
2009-08-29,47.4739723
2009-08-30,-9999
2009-08-31,39.4583359
2009-09-01,43.341301
2009-09-02,41.8527412
2009-09-03,32.72472
2009-09-04,37.0324707
2009-09-05,43.2929077
2009-09-06,45.707077
2009-09-07,48.2953568
2009-09-08,-9999
2009-09-09,51.9374619
2009-09-10,48.8168259
2009-09-11,49.1966782
2009-09-12,48.5157127
2009-09-13,52.3194618
2009-09-14,49.9433174
2009-09-15,-9999
2009-09-16,47.8489227
2009-09-17,46.1978683
2009-09-18,46.6983871
2009-09-19,44.8806648
2009-09-20,50.1487885
2009-09-21,51.3400269
2009-09-22,51.1642342
2009-09-23,50.8166351
2009-09-24,-9999
2009-09-25,54.9877052
2009-09-26,43.985405
2009-09-27,43.9307671
2009-09-28,45.1490822
2009-09-29,46.2324791
2009-09-30,44.7667122
2009-10-01,-9999
2009-10-02,42.8954048
2009-10-03,49.1531754
2009-10-04,45.6710968
2009-10-05,46.5020676
2009-10-06,46.5335426
2009-10-07,42.4180603
2009-10-08,42.7769737
2009-10-09,36.9746552
2009-10-10,-9999
2009-10-11,53.5879669
2009-10-12,48.7642746
2009-10-13,44.5416069
2009-10-14,43.3391914
2009-10-15,42.6224327
2009-10-16,43.0227089
2009-10-17,-9999
2009-10-18,15.2784233
2009-10-19,20.1631565
2009-10-20,24.9331837
2009-10-21,36.2492714
2009-10-22,43.4887428
2009-10-23,36.1882401
2009-10-24,36.6137047
2009-10-25,38.9625168
2009-10-26,-9999
2009-10-27,46.1289177
2009-10-28,47.4204254
2009-10-29,42.7215652
2009-10-30,39.3158913
2009-10-31,40.5093155
2009-11-01,33.6907959
2009-11-02,-9999
2009-11-03,29.4047623
2009-11-04,26.76021
2009-11-05,27.1600933
2009-11-06,31.5501633
2009-11-07,39.5556297
2009-11-08,47.1738892
2009-11-09,44.9684334
2009-11-10,30.1909218
2009-11-11,23.875
2009-11-12,15.854537
2009-11-13,15.695303
2009-11-14,16.4491386
2009-11-15,27.2730122
2009-11-16,31.3945599
2009-11-17,33.0377655
2009-11-18,-9999
2009-11-19,37.2353973
2009-11-20,33.3868942
2009-11-21,32.6609726
2009-11-22,31.2980709
2009-11-23,35.7571754
2009-11-24,35.0932541
2009-11-25,29.6973495
2009-11-26,15.5153494
2009-11-27,27.5
2009-11-28,27.6857548
2009-11-29,28.8425179
2009-11-30,35.8781052
2009-12-01,40.942337
2009-12-02,25.9637547
2009-12-03,26.2269306
2009-12-04,-9999
2009-12-05,16.7354755
2009-12-06,36.4795914
2009-12-07,40.5812988
2009-12-08,35.5270119
2009-12-09,36.3407745
2009-12-10,34.7828941
2009-12-11,34.4173088
2009-12-12,38.8845253
2009-12-13,-9999
2009-12-14,36.10075
2009-12-15,32.5770149
2009-12-16,36.3346672
2009-12-17,38.7738304
2009-12-18,17.6362438
2009-12-19,16.183382
2009-12-20,-9999
2009-12-21,19.8054352
2009-12-22,24.1799755
2009-12-23,27.7301922
2009-12-24,28.497921
2009-12-25,20.0095863
2009-12-26,30.9765472
2009-12-27,24.2312298
2009-12-28,22.08535
2009-12-29,-9999
2009-12-30,34.664257
2009-12-31,32.443634
2010-01-01,17.7592735
2010-01-02,15.7999172
2010-01-03,27.288475
2010-01-04,16.8173294
2010-01-05,-9999
2010-01-06,16.1146526
2010-01-07,28.2367191
2010-01-08,30.6652946
2010-01-09,-9999
2010-01-26,-9999
2010-01-27,23.5672626
2010-01-28,30.3133259
2010-01-29,34.5321922
2010-01-30,-9999
2010-01-31,25.7035332
2010-02-01,33.9181862
2010-02-02,29.7533836
2010-02-03,39.8914566
2010-02-04,41.9072952
2010-02-05,21.4090996
2010-02-06,-9999
2010-02-07,15.6866369
2010-02-08,29.1689472
2010-02-09,29.3789444
2010-02-10,25.6259441
2010-02-11,32.6880302
2010-02-12,11.4094229
2010-02-13,9.96875477
2010-02-14,21.651289
2010-02-15,-9999
2010-02-16,19.6957245
2010-02-17,18.4164658
2010-02-18,23.8298988
2010-02-19,29.0152397
2010-02-20,28.6485176
2010-02-21,31.8185635
2010-02-22,-9999
2010-02-23,21.3724117
2010-02-24,16.8161678
2010-02-25,10.7600546
2010-02-26,22.6815739
2010-02-27,10.1841879
2010-02-28,13.3388357
2010-03-01,30.6448841
2010-03-02,15.5610819
2010-03-03,-9999
2010-03-04,14.0201302
2010-03-05,19.5157776
2010-03-06,26.5770416
2010-03-07,31.2733746
2010-03-08,36.1412506
2010-03-09,32.6361122
2010-03-10,-9999
2010-03-11,34.5993729
2010-03-12,15.3417015
2010-03-13,11.2715483
2010-03-14,16.1376972
2010-03-15,28.9497032
2010-03-16,31.8873596
2010-03-17,18.180788
2010-03-18,13.2322187
2010-03-19,26.625
2010-03-20,32.7980766
2010-03-21,16.0394039
2010-03-22,10.6913967
2010-03-23,14.1163921
2010-03-24,25.0373478
2010-03-25,34.9469833
2010-03-26,-9999
2010-03-27,29.7021427
2010-03-28,27.7381535
2010-03-29,10.9482517
2010-03-30,12.7293491
2010-03-31,13.0400553
2010-04-01,21.0784092
2010-04-02,25.2778072
2010-04-03,35.3189392
2010-04-04,24.953125
2010-04-05,16.6335754
2010-04-06,17.4851627
2010-04-07,30.6662827
2010-04-08,40.1016998
2010-04-09,29.9020424
2010-04-10,42.7434082
2010-04-11,-9999
2010-04-12,36.4564095
2010-04-13,36.1775246
2010-04-14,39.4268379
2010-04-15,37.6044006
2010-04-16,33.4842529
2010-04-17,33.9725723
2010-04-18,28.5563316
2010-04-19,29.8310871
2010-04-20,43.40625
2010-04-21,26.8788643
2010-04-22,35.1737938
2010-04-23,40.5034218
2010-04-24,37.894268
2010-04-25,31.4314213
2010-04-26,14.7951202
2010-04-27,-9999
2010-04-28,32.3405762
2010-04-29,33.7564201
2010-04-30,36.2590141
2010-05-01,38.1440048
2010-05-02,47.7922096
2010-05-03,39.0549927
2010-05-04,32.8983955
2010-05-05,19.2721252
2010-05-06,30.4375
2010-05-07,29.7187366
2010-05-08,30.9725399
2010-05-09,26.9122581
2010-05-10,24.7684078
2010-05-11,23.8431511
2010-05-12,22.4567699
2010-05-13,-9999
2010-05-14,34.1855965
2010-05-15,44.7507896
2010-05-16,43.5496292
2010-05-17,40.720829
2010-05-18,39.7881737
2010-05-19,39.6127357
2010-05-20,42.0140877
2010-05-21,36.3317642
2010-05-22,-9999
2010-05-23,31.6937237
2010-05-24,27.0153885
2010-05-25,31.6417923
2010-05-26,33.6689262
2010-05-27,40.8616295
2010-05-28,39.4033089
2010-05-29,-9999
2010-05-30,37.8960495
2010-05-31,50.5901985
2010-06-01,47.0660629
2010-06-02,47.512928
2010-06-03,43.3844223
2010-06-04,45.6560936
2010-06-05,50.6547508
2010-06-06,49.9692383
2010-06-07,-9999
2010-06-08,43.7635193
2010-06-09,41.97575
2010-06-10,45.1494751
2010-06-11,47.5333405
2010-06-12,48.2981682
2010-06-13,45.0584564
2010-06-14,-9999
2010-06-15,45.8597031
2010-06-16,45.3991547
2010-06-17,46.7333374
2010-06-18,43.9697838
2010-06-19,46.1818352
2010-06-20,49.691925
2010-06-21,51.1123123
2010-06-22,51.2055092
2010-06-23,-9999
2010-06-24,53.3652649
2010-06-25,44.9021225
2010-06-26,53.1124992
2010-06-27,54.3970337
2010-06-28,56.9405441
2010-06-29,53.0712852
2010-06-30,-9999
2010-07-01,50.8857994
2010-07-02,47.2860069
2010-07-03,51.0704842
2010-07-04,49.1665115
2010-07-05,51.9876518
2010-07-06,55.0590172
2010-07-07,54.0870094
2010-07-08,52.6545181
2010-07-09,-9999
2010-07-10,48.613369
2010-07-11,43.8779221
2010-07-12,36.6699715
2010-07-13,40.6764412
2010-07-14,43.4939346
2010-07-15,48.7106171
2010-07-16,-9999
2010-07-17,58.360321
2010-07-18,54.0691872
2010-07-19,52.920311
2010-07-20,52.4546013
2010-07-21,54.6025772
2010-07-22,48.5326157
2010-07-23,34.6375999
2010-07-24,45.7344627
2010-07-25,55.9375
2010-07-26,52.1634979
2010-07-27,43.3105049
2010-07-28,39.2337112
2010-07-29,34.7027626
2010-07-30,37.8884926
2010-07-31,49.7024384
2010-08-01,-9999
2010-08-02,55.5780907
2010-08-03,52.3109245
2010-08-04,52.9389305
2010-08-05,53.8695526
2010-08-06,53.8896141
2010-08-07,50.3150253
2010-08-08,53.337883
2010-08-09,53.5115585
2010-08-10,55.6875
2010-08-11,56.2588501
2010-08-12,51.1871452
2010-08-13,53.1123581
2010-08-14,47.6920662
2010-08-15,49.8122368
2010-08-16,50.6789169
2010-08-17,-9999
2010-08-18,56.9540558
2010-08-19,48.8249779
2010-08-20,49.4712334
2010-08-21,41.4278564
2010-08-22,45.4493446
2010-08-23,48.0229416
2010-08-24,55.7236748
2010-08-25,52.0641479
2010-08-26,59.15625
2010-08-27,51.3722
2010-08-28,52.2439651
2010-08-29,56.4643631
2010-08-30,52.9164886
2010-08-31,57.8956795
2010-09-01,53.216301
2010-09-02,-9999
2010-09-03,57.2559776
2010-09-04,51.2932205
2010-09-05,50.8649406
2010-09-06,46.821743
2010-09-07,47.3537636
2010-09-08,44.9509926
2010-09-09,51.8356209
2010-09-10,51.0230141
2010-09-11,54
2010-09-12,52.3509674
2010-09-13,52.150238
2010-09-14,45.0198708
2010-09-15,51.9773636
2010-09-16,56.8021736
2010-09-17,47.843647
2010-09-18,-9999
2010-09-19,50.2869415
2010-09-20,50.2144814
2010-09-21,46.4385834
2010-09-22,42.7520561
2010-09-23,52.4742851
2010-09-24,49.627079
2010-09-25,49.5467033
2010-09-26,51.2700348
2010-09-27,59.28125
2010-09-28,34.5365868
2010-09-29,27.6155624
2010-09-30,27.6197186
2010-10-01,26.4947777
2010-10-02,21.880352
2010-10-03,21.630661
2010-10-04,-9999
2010-10-05,18.7482529
2010-10-06,18.1374702
2010-10-07,22.2962894
2010-10-08,20.3712234
2010-10-09,18.7305698
2010-10-10,19.9146271
2010-10-11,20.1806183
2010-10-12,30.2080536
2010-10-13,-9999
2010-10-14,25.0686588
2010-10-15,20.1200218
2010-10-16,17.1845589
2010-10-17,22.0163746
2010-10-18,25.4444637
2010-10-19,26.2465591
2010-10-20,-9999
2010-10-21,28.3675308
2010-10-22,26.7454033
2010-10-23,24.3808575
2010-10-24,34.955761
2010-10-25,40.3109741
2010-10-26,42.1706886
2010-10-27,51.6807404
2010-10-28,42.7539749
2010-10-29,-9999
2010-10-30,28.0753117
2010-10-31,29.0921116
2010-11-01,30.1087341
2010-11-02,31.778614
2010-11-03,27.3075771
2010-11-04,27.1597042
2010-11-05,-9999
2010-11-06,16.1441288
2010-11-07,16.8013439
2010-11-08,20.3403625
2010-11-09,21.1342621
2010-11-10,26.48349
2010-11-11,25.4689732
2010-11-12,19.614521
2010-11-13,30.2273769
2010-11-14,-9999
2010-11-15,32.0804482
2010-11-16,32.6250687
2010-11-17,29.4152737
2010-11-18,23.4631844
2010-11-19,16.4464359
2010-11-20,23.2928982
2010-11-21,-9999
2010-11-22,30.0875607
2010-11-23,32.3999367
2010-11-24,27.4465408
2010-11-25,24.5995903
2010-11-26,31.9163437
2010-11-27,24.5542831
2010-11-28,29.243166
2010-11-29,32.2739716
2010-11-30,-9999
2010-12-01,14.2713051
2010-12-02,17.4900723
2010-12-03,19.5710983
2010-12-04,21.2096653
2010-12-05,24.253479
2010-12-06,20.0316391
2010-12-07,-9999
2010-12-08,23.9847507
2010-12-09,10.9475327
2010-12-10,15.0239573
2010-12-11,16.2306557
2010-12-12,18.9201908
2010-12-13,12.1929913
2010-12-14,13.2943039
2010-12-15,17.6711121
2010-12-16,-9999
2010-12-17,26.7735977
2010-12-18,23.6584625
2010-12-19,19.0324535
2010-12-20,20.4321423
2010-12-21,15.9617939
2010-12-22,16.1245537
2010-12-23,-9999
2010-12-24,21.5861378
2010-12-25,21.6209774
2010-12-26,9.69168472
2010-12-27,10.9999552
2010-12-28,13.9412594
2010-12-29,28.4712658
2010-12-30,26.1919632
2010-12-31,32.7179642
2011-01-01,-9999
2011-01-02,31.3285732
2011-01-03,29.0095654
2011-01-04,30.1198006
2011-01-05,27.3157043
2011-01-06,18.9313564
2011-01-07,18.1122303
2011-01-08,-9999
2011-01-09,28.6694832
2011-01-10,23.2089024
2011-01-11,27.0897217
2011-01-12,19.330677
2011-01-13,22.6717625
2011-01-14,20.5320778
2011-01-15,16.5078907
2011-01-16,27.8074741
2011-01-17,-9999
2011-01-18,21.378706
2011-01-19,21.3573132
2011-01-20,26.3889275
2011-01-21,19.7964859
2011-01-22,9.74705219
2011-01-23,21.8474026
2011-01-24,-9999
2011-01-25,30.306839
2011-01-26,15.2403555
2011-01-27,24.2237968
2011-01-28,18.876358
2011-01-29,23.7751884
2011-01-30,32.818943
2011-01-31,29.0408821
2011-02-01,32.087677
2011-02-02,-9999
2011-02-03,31.8535614
2011-02-04,28.0469265
2011-02-05,29.5398369
2011-02-06,30.6537514
2011-02-07,21.3900127
2011-02-08,14.4619865
2011-02-09,-9999
2011-02-10,27.0176697
2011-02-11,20.8421383
2011-02-12,17.239315
2011-02-13,13.8848343
2011-02-14,13.3974438
2011-02-15,17.5920525
2011-02-16,18.4433403
2011-02-17,15.0238304
2011-02-18,-9999
2011-02-19,16.5029545
2011-02-20,16.4914494
2011-02-21,17.6542377
2011-02-22,24.3382988
2011-02-23,25.4748192
2011-02-24,19.2546978
2011-02-25,-9999
2011-02-26,30.3445873
2011-02-27,27.5642834
2011-02-28,30.4973755
2011-03-01,30.1647148
2011-03-02,24.194931
2011-03-03,24.746748
2011-03-04,26.4552155
2011-03-05,34.3851852
2011-03-06,-9999
2011-03-07,32.023468
2011-03-08,28.9492779
2011-03-09,30.7967968
2011-03-10,12.968194
2011-03-11,10.592659
2011-03-12,16.6738396
2011-03-13,-9999
2011-03-14,21.2265186
2011-03-15,26.9726009
2011-03-16,24.2433128
2011-03-17,23.6119785
2011-03-18,17.7242737
2011-03-19,17.5783749
2011-03-20,14.327405
2011-03-21,16.1294956
2011-03-22,-9999
2011-03-23,26.1864433
2011-03-24,30.1962605
2011-03-25,30.7263336
2011-03-26,29.1572266
2011-03-27,33.5233688
2011-03-28,35.9149361
2011-03-29,-9999
2011-03-30,39.7197189
2011-03-31,31.1507359
2011-04-01,21.303791
2011-04-02,26.2524738
2011-04-03,31.6910896
2011-04-04,29.4664059
2011-04-05,25.2673054
2011-04-06,23.7089558
2011-04-07,-9999
2011-04-08,22.466629
2011-04-09,23.5230598
2011-04-10,22.7932568
2011-04-11,24.9999771
2011-04-12,31.7759247
2011-04-13,28.3261089
2011-04-14,-9999
2011-04-15,25.9076862
2011-04-16,27.1744499
2011-04-17,36.8787575
2011-04-18,30.5580692
