Title:,"Time Series, Area-Averaged of Total Column Water Vapor (Daytime/Ascending) daily (daily)"
User Start Date:,1990-01-01T00:00:00Z
User End Date:,2020-01-02T23:59:59Z
User Bounding Box:,"-93.6,18,-90.2,22.33"
Data Bounding Box:,"-93.5,18.5,-90.5,21.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1990-01-01T00:00:00Z&endtime=2020-01-02T23:59:59Z&bbox=-93.6,18,-90.2,22.33&data=AIRX3STD_006_TotH2OVap_A&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_TotH2OVap_A):, -9999

time, mean_AIRX3STD_006_TotH2OVap_A
2008-05-25,50.8090401
2008-05-26,36.1816788
2008-05-27,32.8636398
2008-05-28,43.9245262
2008-05-29,46.4977112
2008-05-30,-9999
2008-05-31,48.3847313
2008-06-01,45.456707
2008-06-02,43.4769096
2008-06-03,50.2654991
2008-06-04,50.0556145
2008-06-05,50.7915268
2008-06-06,47.7228584
2008-06-07,47.2597008
2008-06-08,-9999
2008-06-09,47.9090538
2008-06-10,46.593132
2008-06-11,49.0556526
2008-06-12,45.9755898
2008-06-13,46.4901581
2008-06-14,45.7889023
2008-06-15,-9999
2008-06-16,44.8574219
2008-06-17,41.9014282
2008-06-18,45.3951797
2008-06-19,44.846981
2008-06-20,48.7439156
2008-06-21,45.131485
2008-06-22,29.634819
2008-06-23,44.4172554
2008-06-24,-9999
2008-06-25,45.3202896
2008-06-26,51.5217323
2008-06-27,48.0202255
2008-06-28,40.7931519
2008-06-29,42.1987419
2008-06-30,43.5547523
2008-07-01,-9999
2008-07-02,50.8316574
2008-07-03,46.6218262
2008-07-04,48.684124
2008-07-05,45.3188629
2008-07-06,49.8630905
2008-07-07,46.1317711
2008-07-08,46.0408249
2008-07-09,46.8201485
2008-07-10,-9999
2008-07-11,47.0872498
2008-07-12,48.2355804
2008-07-13,46.2357674
2008-07-14,39.1396523
2008-07-15,38.7892647
2008-07-16,32.1290283
2008-07-17,-9999
2008-07-18,37.435215
2008-07-19,49.4668961
2008-07-20,40.2176514
2008-07-21,48.7493019
2008-07-22,51.2264442
2008-07-23,46.3005257
2008-07-24,35.2668228
2008-07-25,38.2893562
2008-07-26,-9999
2008-07-27,47.3427696
2008-07-28,43.1392975
2008-07-29,46.2331581
2008-07-30,43.1354179
2008-07-31,40.5763283
2008-08-01,46.0310936
2008-08-02,-9999
2008-08-03,47.2314568
2008-08-04,48.7117195
2008-08-05,52.7224007
2008-08-06,45.3189125
2008-08-07,45.7532043
2008-08-08,46.6480904
2008-08-09,45.8551102
2008-08-10,45.6452332
2008-08-11,-9999
2008-08-12,42.958004
2008-08-13,43.3969803
2008-08-14,48.7737083
2008-08-15,45.1151352
2008-08-16,36.6682739
2008-08-17,35.1209106
2008-08-18,-9999
2008-08-19,44.6458778
2008-08-20,48.1877403
2008-08-21,43.6939583
2008-08-22,39.041153
2008-08-23,45.145298
2008-08-24,45.0731964
2008-08-25,45.8936615
2008-08-26,48.1966476
2008-08-27,-9999
2008-08-28,45.4977074
2008-08-29,49.940712
2008-08-30,48.1222916
2008-08-31,46.5222549
2008-09-01,49.3581657
2008-09-02,54.9002914
2008-09-03,-9999
2008-09-04,53.2292137
2008-09-05,51.0165787
2008-09-06,54.4430809
2008-09-07,46.9180565
2008-09-08,48.7610397
2008-09-09,47.4448204
2008-09-10,42.250248
2008-09-11,44.527523
2008-09-12,-9999
2008-09-13,48.2147064
2008-09-14,45.9256516
2008-09-15,48.1567917
2008-09-16,47.8318558
2008-09-17,53.1635132
2008-09-18,42.9926414
2008-09-19,-9999
2008-09-20,47.263237
2008-09-21,57.7404556
2008-09-22,51.882019
2008-09-23,49.7916107
2008-09-24,52.6999588
2008-09-25,46.6886597
2008-09-26,52.9428062
2008-09-27,45.5777245
2008-09-28,-9999
2008-09-29,48.8199921
2008-09-30,41.0628662
2008-10-01,48.6023636
2008-10-02,38.5763474
2008-10-03,42.1239967
2008-10-04,41.2002182
2008-10-05,-9999
2008-10-06,52.2436409
2008-10-07,49.6115227
2008-10-08,50.8412476
2008-10-09,50.2202263
2008-10-10,52.7619896
2008-10-11,52.589119
2008-10-12,45.8256035
2008-10-13,46.5445137
2008-10-14,-9999
2008-10-15,52.4629021
2008-10-16,32.7312965
2008-10-17,40.8841591
2008-10-18,38.7769775
2008-10-19,40.3931541
2008-10-20,33.238842
2008-10-21,-9999
2008-10-22,44.2388268
2008-10-23,39.2567825
2008-10-24,39.3641205
2008-10-25,37.4720879
2008-10-26,33.6244164
2008-10-27,28.9761734
2008-10-28,19.4978104
2008-10-29,28.9588032
2008-10-30,-9999
2008-10-31,27.7963181
2008-11-01,30.0099754
2008-11-02,28.7105103
2008-11-03,26.3285484
2008-11-04,18.5329437
2008-11-05,19.0778255
2008-11-06,-9999
2008-11-07,23.3921032
2008-11-08,30.6867332
2008-11-09,29.6166973
2008-11-10,25.6752777
2008-11-11,25.077158
2008-11-12,22.7577229
2008-11-13,23.7480602
2008-11-14,33.3174477
2008-11-15,-9999
2008-11-16,28.6763306
2008-11-17,23.5295277
2008-11-18,22.8569279
2008-11-19,24.5710449
2008-11-20,18.5327644
2008-11-21,21.7815418
2008-11-22,-9999
2008-11-23,22.5850296
2008-11-24,28.1607475
2008-11-25,32.097847
2008-11-26,27.9842033
2008-11-27,25.537529
2008-11-28,22.3279057
2008-11-29,21.9396973
2008-11-30,37.8713112
2008-12-01,-9999
2008-12-02,21.7923355
2008-12-03,22.2540722
2008-12-04,27.0121861
2008-12-05,28.363863
2008-12-06,27.3708344
2008-12-07,32.1875763
2008-12-08,-9999
2008-12-09,25.625782
2008-12-10,26.4337444
2008-12-11,18.9409733
2008-12-12,16.720438
2008-12-13,20.4077873
2008-12-14,23.1029663
2008-12-15,26.9415855
2008-12-16,25.1516666
2008-12-17,-9999
2008-12-18,26.5079746
2008-12-19,20.8266068
2008-12-20,19.7637653
2008-12-21,27.4894562
2008-12-22,30.5305386
2008-12-23,30.798521
2008-12-24,-9999
2008-12-25,41.8908348
2008-12-26,38.8897514
2008-12-27,29.8792419
2008-12-28,25.3507881
2008-12-29,31.0724297
2008-12-30,30.5164375
2008-12-31,23.4478092
2009-01-01,27.8142872
2009-01-02,-9999
2009-01-03,28.8086872
2009-01-04,27.5619831
2009-01-05,28.4283943
2009-01-06,21.6166019
2009-01-07,31.3041725
2009-01-08,29.1327267
2009-01-09,-9999
2009-01-10,28.443552
2009-01-11,31.5671482
2009-01-12,33.8448257
2009-01-13,32.7887421
2009-01-14,30.0243359
2009-01-15,36.2995491
2009-01-16,34.0822144
2009-01-17,33.7041969
2009-01-18,-9999
2009-01-19,25.7157917
2009-01-20,21.6687908
2009-01-21,20.4715576
2009-01-22,15.7619419
2009-01-23,17.4995193
2009-01-24,25.5032787
2009-01-25,-9999
2009-01-26,22.8440723
2009-01-27,29.9152508
2009-01-28,31.8046703
2009-01-29,28.8463936
2009-01-30,36.4927406
2009-01-31,34.5317459
2009-02-01,34.2233582
2009-02-02,38.2657623
2009-02-03,-9999
2009-02-04,18.7404823
2009-02-05,18.9924221
2009-02-06,16.7706623
2009-02-07,17.7586632
2009-02-08,23.8692665
2009-02-09,25.6635132
2009-02-10,-9999
2009-02-11,25.5666523
2009-02-12,36.0919495
2009-02-13,31.7371769
2009-02-14,31.0138779
2009-02-15,30.6025372
2009-02-16,32.5839157
2009-02-17,28.1402874
2009-02-18,20.6959839
2009-02-19,-9999
2009-02-20,33.8820419
2009-02-21,28.7222004
2009-02-22,32.7657356
2009-02-23,31.358633
2009-02-24,21.9122276
2009-02-25,23.2632217
2009-02-26,-9999
2009-02-27,21.9375134
2009-02-28,20.6361561
2009-03-01,28.9213524
2009-03-02,18.2629528
2009-03-03,19.84935
2009-03-04,19.3838158
2009-03-05,17.8641033
2009-03-06,23.3841763
2009-03-07,-9999
2009-03-08,20.2664452
2009-03-09,18.9942818
2009-03-10,24.2900639
2009-03-11,22.7183418
2009-03-12,20.5681171
2009-03-13,29.0895214
2009-03-14,-9999
2009-03-15,29.8554592
2009-03-16,31.6959724
2009-03-17,36.9747467
2009-03-18,32.4212952
2009-03-19,25.7713032
2009-03-20,24.3708839
2009-03-21,29.730938
2009-03-22,31.2940769
2009-03-23,-9999
2009-03-24,25.0920258
2009-03-25,28.6978149
2009-03-26,27.137825
2009-03-27,28.6248493
2009-03-28,34.8323975
2009-03-29,31.3202839
2009-03-30,-9999
2009-03-31,27.5940151
2009-04-01,28.8120346
2009-04-02,28.5509872
2009-04-03,25.3204746
2009-04-04,23.21525
2009-04-05,19.8642349
2009-04-06,31.4312439
2009-04-07,32.5687447
2009-04-08,-9999
2009-04-09,31.0056496
2009-04-10,27.9846592
2009-04-11,32.2583923
2009-04-12,26.1012268
2009-04-13,30.1640778
2009-04-14,40.8241577
2009-04-15,-9999
2009-04-16,27.4393578
2009-04-17,33.8025398
2009-04-18,28.0562897
2009-04-19,28.9067593
2009-04-20,38.2912636
2009-04-21,22.2399921
2009-04-22,19.8688622
2009-04-23,30.3407269
2009-04-24,-9999
2009-04-25,39.7422867
2009-04-26,37.6772194
2009-04-27,39.0239601
2009-04-28,36.4970741
2009-04-29,33.7260284
2009-04-30,31.8671207
2009-05-01,-9999
2009-05-02,34.0077171
2009-05-03,29.8431454
2009-05-04,38.1159554
2009-05-05,34.3409386
2009-05-06,31.4584866
2009-05-07,27.8512287
2009-05-08,28.8192463
2009-05-09,39.0518188
2009-05-10,-9999
2009-05-11,40.4937057
2009-05-12,35.5043526
2009-05-13,37.3287621
2009-05-14,35.9308052
2009-05-15,35.8481712
2009-05-16,42.7759781
2009-05-17,-9999
2009-05-18,42.8927155
2009-05-19,25.5111332
2009-05-20,32.2656364
2009-05-21,32.3866692
2009-05-22,30.8592682
2009-05-23,39.4519997
2009-05-24,39.0502663
2009-05-25,42.0143166
2009-05-26,-9999
2009-05-27,36.3625031
2009-05-28,37.0995293
2009-05-29,43.8207436
2009-05-30,46.3911057
2009-05-31,44.0953178
2009-06-01,46.6980782
2009-06-02,-9999
2009-06-03,50.1144867
2009-06-04,45.0250206
2009-06-05,39.1913414
2009-06-06,28.3086147
2009-06-07,35.0372391
2009-06-08,40.1408882
2009-06-09,35.9938316
2009-06-10,36.4975052
2009-06-11,-9999
2009-06-12,35.4919434
2009-06-13,35.4846382
2009-06-14,43.9490852
2009-06-15,47.1950645
2009-06-16,49.9319649
2009-06-17,50.6246414
2009-06-18,-9999
2009-06-19,49.3113937
2009-06-20,46.1154213
2009-06-21,48.7177353
2009-06-22,48.8375511
2009-06-23,52.6533203
2009-06-24,51.2341499
2009-06-25,36.1507072
2009-06-26,41.2510376
2009-06-27,-9999
2009-06-28,45.8171806
2009-06-29,42.2671013
2009-06-30,47.4790649
2009-07-01,49.7186966
2009-07-02,44.0972595
2009-07-03,43.626503
2009-07-04,-9999
2009-07-05,43.0694275
2009-07-06,43.9300842
2009-07-07,40.7855186
2009-07-08,44.8424492
2009-07-09,51.6280785
2009-07-10,41.1581306
2009-07-11,42.5301132
2009-07-12,46.860218
2009-07-13,-9999
2009-07-14,40.1580276
2009-07-15,41.4644318
2009-07-16,46.3014679
2009-07-17,38.6002274
2009-07-18,30.2773495
2009-07-19,33.5557098
2009-07-20,-9999
2009-07-21,33.492466
2009-07-22,31.4438133
2009-07-23,44.4636574
2009-07-24,49.3520088
2009-07-25,45.6752205
2009-07-26,44.2546921
2009-07-27,32.7228661
2009-07-28,34.1161232
2009-07-29,-9999
2009-07-30,50.1621094
2009-07-31,33.9519653
2009-08-01,37.4298401
2009-08-02,46.9729309
2009-08-03,45.9376144
2009-08-04,47.9852333
2009-08-05,-9999
2009-08-06,49.9511757
2009-08-07,49.6459007
2009-08-08,52.3847237
2009-08-09,48.8081894
2009-08-10,36.9140663
2009-08-11,36.619873
2009-08-12,36.7840958
2009-08-13,46.4410629
2009-08-14,-9999
2009-08-15,49.968174
2009-08-16,48.6267433
2009-08-17,48.7903938
2009-08-18,48.1130753
2009-08-19,49.1204567
2009-08-20,49.2464142
2009-08-21,-9999
2009-08-22,41.3281479
2009-08-23,42.1186867
2009-08-24,51.6486092
2009-08-25,48.5201607
2009-08-26,49.0294914
2009-08-27,53.6423836
2009-08-28,51.2674942
2009-08-29,49.9597321
2009-08-30,-9999
2009-08-31,43.1632805
2009-09-01,45.6996422
2009-09-02,50.744503
2009-09-03,44.7530327
2009-09-04,49.2061348
2009-09-05,48.7721405
2009-09-06,-9999
2009-09-07,46.310318
2009-09-08,56.2177696
2009-09-09,49.9999886
2009-09-10,45.890667
2009-09-11,47.9331093
2009-09-12,48.7568741
2009-09-13,50.6542702
2009-09-14,53.4335289
2009-09-15,-9999
2009-09-16,45.5638466
2009-09-17,44.6883812
2009-09-18,49.4925728
2009-09-19,53.0140762
2009-09-20,52.8351402
2009-09-21,51.7803192
2009-09-22,-9999
2009-09-23,52.1865654
2009-09-24,52.6073418
2009-09-25,57.1406097
2009-09-26,46.9729538
2009-09-27,39.9012489
2009-09-28,41.6563797
2009-09-29,40.0996094
2009-09-30,46.4999504
2009-10-01,-9999
2009-10-02,39.2287216
2009-10-03,39.5083504
2009-10-04,41.9318542
2009-10-05,42.7314568
2009-10-06,49.8308029
2009-10-07,45.9128914
2009-10-08,-9999
2009-10-09,38.5642395
2009-10-10,45.1441612
2009-10-11,53.0246811
2009-10-12,39.1185036
2009-10-13,45.1011658
2009-10-14,44.8094254
2009-10-15,41.683609
2009-10-16,44.9878845
2009-10-17,-9999
2009-10-18,36.6350212
2009-10-19,29.1048927
2009-10-20,26.888916
2009-10-21,38.9369011
2009-10-22,37.7509956
2009-10-23,45.9798431
2009-10-24,-9999
2009-10-25,47.0961723
2009-10-26,49.1644402
2009-10-27,44.7459564
2009-10-28,47.0004997
2009-10-29,39.8806992
2009-10-30,38.7313919
2009-10-31,44.3305588
2009-11-01,49.163929
2009-11-02,-9999
2009-11-03,46.712574
2009-11-04,45.7415047
2009-11-05,44.319397
2009-11-06,45.5002556
2009-11-07,51.0275383
2009-11-08,47.2146988
2009-11-09,-9999
2009-11-10,40.872261
2009-11-11,30.397934
2009-11-12,25.7425728
2009-11-13,23.6230907
2009-11-14,25.9568806
2009-11-15,27.8609467
2009-11-16,25.2668056
2009-11-17,33.8813705
2009-11-18,-9999
2009-11-19,29.980938
2009-11-20,34.9972153
2009-11-21,39.9125137
2009-11-22,34.9441833
2009-11-23,38.4642258
2009-11-24,42.6986961
2009-11-25,-9999
2009-11-26,35.5265465
2009-11-27,29.7930641
2009-11-28,32.8127289
2009-11-29,36.5711708
2009-11-30,37.0364761
2009-12-01,38.7457809
2009-12-02,41.3462334
2009-12-03,40.6319962
2009-12-04,-9999
2009-12-05,34.3270493
2009-12-06,38.642765
2009-12-07,37.3257866
2009-12-08,32.7090302
2009-12-09,29.1563015
2009-12-10,32.3534889
2009-12-11,-9999
2009-12-12,37.6155396
2009-12-13,43.2244377
2009-12-14,32.3615456
2009-12-15,30.391573
2009-12-16,42.5137711
2009-12-17,38.6919937
2009-12-18,28.4465809
2009-12-19,30.4395313
2009-12-20,-9999
2009-12-21,28.6064262
2009-12-22,27.2002163
2009-12-23,22.0789795
2009-12-24,27.9427414
2009-12-25,31.3171635
2009-12-26,32.4257469
2009-12-27,-9999
2009-12-28,36.7924538
2009-12-29,33.2352905
2009-12-30,40.5709877
2009-12-31,36.2053795
2010-01-01,37.3169899
2010-01-02,35.6034698
2010-01-03,34.0082397
2010-01-04,34.3511887
2010-01-05,-9999
2010-01-06,31.1321888
2010-01-07,37.9446449
2010-01-08,34.3590584
2010-01-09,-9999
2010-01-26,-9999
2010-01-27,30.9171371
2010-01-28,-9999
2010-01-29,36.6635895
2010-01-30,35.5394783
2010-01-31,36.2109909
2010-02-01,35.5506973
2010-02-02,38.9076614
2010-02-03,37.5450172
2010-02-04,29.6316929
2010-02-05,33.0769424
2010-02-06,-9999
2010-02-07,22.6624222
2010-02-08,34.1958122
2010-02-09,39.60569
2010-02-10,34.3489876
2010-02-11,32.2382965
2010-02-12,30.7626457
2010-02-13,-9999
2010-02-14,31.3225994
2010-02-15,28.6178379
2010-02-16,29.1368942
2010-02-17,35.8071785
2010-02-18,37.8546295
2010-02-19,38.6689301
2010-02-20,33.717308
2010-02-21,38.3805008
2010-02-22,-9999
2010-02-23,30.9030571
2010-02-24,23.6685867
2010-02-25,17.6774273
2010-02-26,25.2525387
2010-02-27,22.7510872
2010-02-28,16.7289925
2010-03-01,-9999
2010-03-02,29.1623116
2010-03-03,21.2253323
2010-03-04,28.8754654
2010-03-05,31.0184021
2010-03-06,36.5594978
2010-03-07,34.8182259
2010-03-08,31.8585224
2010-03-09,32.1715736
2010-03-10,-9999
2010-03-11,31.2245178
2010-03-12,32.3645172
2010-03-13,22.1416378
2010-03-14,32.7214737
2010-03-15,37.4775352
2010-03-16,41.1086769
2010-03-17,-9999
2010-03-18,21.5178566
2010-03-19,29.9187279
2010-03-20,34.619915
2010-03-21,32.0831757
2010-03-22,19.1724033
2010-03-23,23.9666748
2010-03-24,22.381979
2010-03-25,35.2284012
2010-03-26,-9999
2010-03-27,33.5822792
2010-03-28,36.7484169
2010-03-29,32.7655258
2010-03-30,31.7038727
2010-03-31,36.4565811
2010-04-01,31.6846809
2010-04-02,-9999
2010-04-03,34.2486305
2010-04-04,29.9898357
2010-04-05,24.2483101
2010-04-06,26.5175934
2010-04-07,35.1586761
2010-04-08,45.6789665
2010-04-09,43.3449783
2010-04-10,43.8586464
2010-04-11,-9999
2010-04-12,44.6506767
2010-04-13,41.245369
2010-04-14,41.9616623
2010-04-15,41.2018051
2010-04-16,41.6767387
2010-04-17,38.5219116
2010-04-18,-9999
2010-04-19,40.9744568
2010-04-20,41.0216217
2010-04-21,39.7817459
2010-04-22,33.5884247
2010-04-23,31.9106236
2010-04-24,35.6230278
2010-04-25,45.6031609
2010-04-26,37.6272774
2010-04-27,-9999
2010-04-28,48.9054337
2010-04-29,45.5747108
2010-04-30,36.9244957
2010-05-01,35.2348595
2010-05-02,46.5634003
2010-05-03,41.1738968
2010-05-04,-9999
2010-05-05,42.4840736
2010-05-06,36.8956451
2010-05-07,31.186142
2010-05-08,30.7985001
2010-05-09,30.9465179
2010-05-10,25.231905
2010-05-11,23.6150227
2010-05-12,29.136797
2010-05-13,-9999
2010-05-14,48.9175453
2010-05-15,51.1893578
2010-05-16,50.0340157
2010-05-17,48.1626358
2010-05-18,47.8388405
2010-05-19,43.1575508
2010-05-20,-9999
2010-05-21,39.6746979
2010-05-22,39.4712334
2010-05-23,52.0404854
2010-05-24,38.6701469
2010-05-25,38.1892052
2010-05-26,36.0045738
2010-05-27,33.8345222
2010-05-28,35.6878319
2010-05-29,-9999
2010-05-30,43.7525711
2010-05-31,46.5572548
2010-06-01,46.6890984
2010-06-02,43.7464676
2010-06-03,41.4142799
2010-06-04,48.9959373
2010-06-05,-9999
2010-06-06,46.250927
2010-06-07,41.9556427
2010-06-08,39.6124916
2010-06-09,42.4073372
2010-06-10,44.5844574
2010-06-11,48.7799149
2010-06-12,47.4829712
2010-06-13,47.2818527
2010-06-14,-9999
2010-06-15,46.3200722
2010-06-16,51.6772118
2010-06-17,46.0365868
2010-06-18,40.6020775
2010-06-19,39.6433945
2010-06-20,45.9739037
2010-06-21,-9999
2010-06-22,47.5909462
2010-06-23,51.1824341
2010-06-24,52.1772652
2010-06-25,51.0547485
2010-06-26,56.4014359
2010-06-27,52.6230659
2010-06-28,67.625
2010-06-29,49.4286537
2010-06-30,-9999
2010-07-01,54.6351013
2010-07-02,46.0346107
2010-07-03,47.5316353
2010-07-04,51.8811531
2010-07-05,55.0147324
2010-07-06,51.0445824
2010-07-07,-9999
2010-07-08,52.0634956
2010-07-09,52.6610184
2010-07-10,55.1837349
2010-07-11,39.0416946
2010-07-12,46.7822914
2010-07-13,46.8068886
2010-07-14,36.9353676
2010-07-15,49.3653946
2010-07-16,-9999
2010-07-17,57.8118858
2010-07-18,54.5146713
2010-07-19,56.2618141
2010-07-20,51.5084267
2010-07-21,52.3409004
2010-07-22,52.6239929
2010-07-23,-9999
2010-07-24,53.3880615
2010-07-25,54.6992416
2010-07-26,54.3462944
2010-07-27,47.9807091
2010-07-28,35.1047325
2010-07-29,38.2110062
2010-07-30,43.4441071
2010-07-31,50.9226875
2010-08-01,-9999
2010-08-02,54.2360115
2010-08-03,51.056633
2010-08-04,48.5243454
2010-08-05,48.873642
2010-08-06,52.1846199
2010-08-07,51.165638
2010-08-08,-9999
2010-08-09,49.2246323
2010-08-10,52.5379906
2010-08-11,49.2555122
2010-08-12,50.4383621
2010-08-13,44.5915985
2010-08-14,46.7970161
2010-08-15,55.2671776
2010-08-16,54.0182152
2010-08-17,-9999
2010-08-18,51.7294235
2010-08-19,48.7314148
2010-08-20,53.7011681
2010-08-21,44.2138824
2010-08-22,44.0122452
2010-08-23,48.5264282
2010-08-24,-9999
2010-08-25,54.3716011
2010-08-26,49.6043816
2010-08-27,56.9553185
2010-08-28,49.9280167
2010-08-29,50.3129044
2010-08-30,51.6010056
2010-08-31,49.6545258
2010-09-01,54.3690643
2010-09-02,-9999
2010-09-03,57.5002899
2010-09-04,50.6923943
2010-09-05,51.7612801
2010-09-06,46.2887039
2010-09-07,49.3535919
2010-09-08,44.3122482
2010-09-09,-9999
2010-09-10,52.5632973
2010-09-11,52.4802933
2010-09-12,51.705452
2010-09-13,51.7389679
2010-09-14,53.8114891
2010-09-15,49.5138474
2010-09-16,55.3492203
2010-09-17,54.9163437
2010-09-18,-9999
2010-09-19,47.699913
2010-09-20,48.4107971
2010-09-21,49.371006
2010-09-22,51.4973106
2010-09-23,54.6359749
2010-09-24,53.466301
2010-09-25,-9999
2010-09-26,53.9023438
2010-09-27,56.9345627
2010-09-28,50.3715057
2010-09-29,34.4655914
2010-09-30,36.4263802
2010-10-01,34.6606293
2010-10-02,33.4629974
2010-10-03,29.9688778
2010-10-04,-9999
2010-10-05,35.651722
2010-10-06,28.908329
2010-10-07,30.5262756
2010-10-08,26.482172
2010-10-09,22.0014896
2010-10-10,24.8172989
2010-10-11,-9999
2010-10-12,28.5617714
2010-10-13,31.3299141
2010-10-14,33.4995117
2010-10-15,32.3491669
2010-10-16,32.6169052
2010-10-17,33.0505028
2010-10-18,32.9755402
2010-10-19,29.0044022
2010-10-20,-9999
2010-10-21,28.3410149
2010-10-22,24.3172932
2010-10-23,30.8490276
2010-10-24,41.6437035
2010-10-25,52.0508804
2010-10-26,50.1148911
2010-10-27,-9999
2010-10-28,46.3440552
2010-10-29,42.6616554
2010-10-30,43.1852188
2010-10-31,36.6681519
2010-11-01,35.2085342
2010-11-02,35.7854881
2010-11-03,42.2350655
2010-11-04,30.1234303
2010-11-05,-9999
2010-11-06,24.2670898
2010-11-07,23.2046547
2010-11-08,25.5107269
2010-11-09,23.0283794
2010-11-10,25.6123447
2010-11-11,28.2725925
2010-11-12,-9999
2010-11-13,31.9322205
2010-11-14,31.9082775
2010-11-15,28.7474689
2010-11-16,31.6246223
2010-11-17,31.6061249
2010-11-18,34.1606445
2010-11-19,28.7268867
2010-11-20,35.1858826
2010-11-21,-9999
2010-11-22,34.0755081
2010-11-23,34.7965431
2010-11-24,30.7650433
2010-11-25,27.2447586
2010-11-26,29.8967953
2010-11-27,37.1155624
2010-11-28,-9999
2010-11-29,35.9685593
2010-11-30,37.4431839
2010-12-01,25.1698132
2010-12-02,26.132225
2010-12-03,27.0122299
2010-12-04,21.3323193
2010-12-05,21.2870922
2010-12-06,24.7559662
2010-12-07,-9999
2010-12-08,27.5968494
2010-12-09,16.3072262
2010-12-10,15.4877682
2010-12-11,15.9921246
2010-12-12,21.0308514
2010-12-13,20.781004
2010-12-14,-9999
2010-12-15,15.5502701
2010-12-16,20.2803059
2010-12-17,24.5753231
2010-12-18,27.5921383
2010-12-19,25.84869
2010-12-20,22.6792583
2010-12-21,18.0792961
2010-12-22,18.1639099
2010-12-23,-9999
2010-12-24,22.7728977
2010-12-25,27.6829739
2010-12-26,19.9868755
2010-12-27,18.2054176
2010-12-28,20.3339329
2010-12-29,23.4893837
2010-12-30,-9999
2010-12-31,37.9169846
2011-01-01,37.5332336
2011-01-02,32.1810112
2011-01-03,29.6164684
2011-01-04,26.5219307
2011-01-05,22.6918068
2011-01-06,25.0860424
2011-01-07,23.7480488
2011-01-08,-9999
2011-01-09,26.0176449
2011-01-10,30.1242504
2011-01-11,36.1276894
2011-01-12,34.4924622
2011-01-13,29.9098873
2011-01-14,30.9882603
2011-01-15,-9999
2011-01-16,33.2177849
2011-01-17,25.8602467
2011-01-18,21.8982677
2011-01-19,27.7187977
2011-01-20,28.018404
2011-01-21,33.6982574
2011-01-22,30.5500164
2011-01-23,32.4519501
2011-01-24,-9999
2011-01-25,35.284008
2011-01-26,32.9850464
2011-01-27,33.1588974
2011-01-28,31.5259514
2011-01-29,28.8449173
2011-01-30,31.0223713
2011-01-31,-9999
2011-02-01,24.8842278
2011-02-02,34.0726395
2011-02-03,35.2749634
2011-02-04,30.6516151
2011-02-05,34.8958931
2011-02-06,35.371376
2011-02-07,32.9489975
2011-02-08,33.4424629
2011-02-09,-9999
2011-02-10,35.5946465
2011-02-11,20.0022774
2011-02-12,33.2745361
2011-02-13,28.5702534
2011-02-14,24.9377041
2011-02-15,26.2589664
2011-02-16,-9999
2011-02-17,21.2916412
2011-02-18,27.6597786
2011-02-19,21.4553299
2011-02-20,17.9765129
2011-02-21,21.0637627
2011-02-22,26.7430344
2011-02-23,18.4182472
2011-02-24,25.5032749
2011-02-25,-9999
2011-02-26,23.2602291
2011-02-27,27.5984364
2011-02-28,28.8538265
2011-03-01,33.2368126
2011-03-02,31.712513
2011-03-03,32.0995445
2011-03-04,-9999
2011-03-05,26.0959225
2011-03-06,33.2346458
2011-03-07,32.0762444
2011-03-08,24.1012077
2011-03-09,24.720417
2011-03-10,33.8267479
2011-03-11,14.9017286
2011-03-12,18.5927811
2011-03-13,-9999
2011-03-14,18.1559639
2011-03-15,25.9829636
2011-03-16,35.1255264
2011-03-17,34.3756371
2011-03-18,22.698801
2011-03-19,24.145359
2011-03-20,-9999
2011-03-21,21.0778809
2011-03-22,22.2534714
2011-03-23,23.6436481
2011-03-24,29.8305645
2011-03-25,29.2292709
2011-03-26,28.2406845
2011-03-27,25.9321156
2011-03-28,35.6474037
2011-03-29,-9999
2011-03-30,36.7339478
2011-03-31,39.0711403
2011-04-01,38.8313751
2011-04-02,36.9005432
2011-04-03,31.3373795
2011-04-04,32.3555832
2011-04-05,-9999
2011-04-06,32.4106331
2011-04-07,23.9821033
2011-04-08,24.5692425
2011-04-09,25.340662
2011-04-10,25.4403267
2011-04-11,21.5567226
2011-04-12,26.937315
2011-04-13,27.0889454
2011-04-14,-9999
2011-04-15,24.423481
2011-04-16,35.4388237
2011-04-17,34.3962898
2011-04-18,26.1240768
2011-04-19,27.6634731
2011-04-20,33.9760818
2011-04-21,-9999
2011-04-22,29.1699085
2011-04-23,29.5675373
2011-04-24,33.4934235
2011-04-25,29.9773293
2011-04-26,26.941925
2011-04-27,27.0285759
2011-04-28,37.2597084
2011-04-29,40.1714897
2011-04-30,-9999
2011-05-01,23.5704613
2011-05-02,24.8443794
2011-05-03,36.0072746
2011-05-04,39.0833092
2011-05-05,40.5546608
2011-05-06,40.639595
2011-05-07,-9999
2011-05-08,28.5996304
2011-05-09,30.6786003
2011-05-10,37.5975304
2011-05-11,39.4912186
2011-05-12,40.8728294
2011-05-13,44.2807999
2011-05-14,34.3407784
2011-05-15,32.3965416
2011-05-16,-9999
2011-05-17,38.9355087
2011-05-18,37.46978
2011-05-19,32.9478912
2011-05-20,30.0624924
2011-05-21,25.2962284
2011-05-22,26.9101295
