Title:,"Time Series, Area-Averaged of Total Column Water Vapor (Daytime/Ascending) daily (daily)"
User Start Date:,1990-01-01T00:00:00Z
User End Date:,2020-01-02T23:59:59Z
User Bounding Box:,"-97,18,-93.6,22.33"
Data Bounding Box:,"-96.5,18.5,-94.5,21.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1990-01-01T00:00:00Z&endtime=2020-01-02T23:59:59Z&bbox=-97,18,-93.6,22.33&data=AIRX3STD_006_TotH2OVap_A&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_TotH2OVap_A):, -9999

time, mean_AIRX3STD_006_TotH2OVap_A
2008-04-05,41.9995308
2008-04-06,40.5723572
2008-04-07,37.1204681
2008-04-08,35.0847092
2008-04-09,31.3943806
2008-04-10,-9999
2008-04-11,27.2162189
2008-04-12,32.1708679
2008-04-13,39.7201462
2008-04-14,31.1796055
2008-04-15,27.07304
2008-04-16,27.0335121
2008-04-17,26.6268311
2008-04-18,39.4881058
2008-04-19,-9999
2008-04-20,28.53162
2008-04-21,28.0008202
2008-04-22,35.3734894
2008-04-23,35.3301086
2008-04-24,32.1721458
2008-04-25,34.6144028
2008-04-26,-9999
2008-04-27,37.5100174
2008-04-28,27.59375
2008-04-29,38.2249451
2008-04-30,32.6492271
2008-05-01,28.0812054
2008-05-02,28.4094944
2008-05-03,34.1695213
2008-05-04,35.7012558
2008-05-05,-9999
2008-05-06,29.7557449
2008-05-07,27.8113956
2008-05-08,36.3433723
2008-05-09,28.6930923
2008-05-10,27.9434624
2008-05-11,31.1777058
2008-05-12,-9999
2008-05-13,41.1910858
2008-05-14,29.3465557
2008-05-15,35.0387421
2008-05-16,40.0880814
2008-05-17,46.5285339
2008-05-18,46.7591934
2008-05-19,41.5458794
2008-05-20,48.2720566
2008-05-21,-9999
2008-05-22,32.4480896
2008-05-23,28.154274
2008-05-24,31.6018982
2008-05-25,46.5570297
2008-05-26,42.3785172
2008-05-27,38.487793
2008-05-28,-9999
2008-05-29,45.5252838
2008-05-30,35.9642639
2008-05-31,45.5654335
2008-06-01,43.8979263
2008-06-02,43.7953186
2008-06-03,43.7152405
2008-06-04,50.0473442
2008-06-05,52.0258713
2008-06-06,-9999
2008-06-07,49.8948898
2008-06-08,47.1523361
2008-06-09,48.73106
2008-06-10,48.718708
2008-06-11,49.0977249
2008-06-12,45.7443352
2008-06-13,-9999
2008-06-14,50.6026115
2008-06-15,41.6886673
2008-06-16,44.4352646
2008-06-17,40.8239441
2008-06-18,39.710392
2008-06-19,36.0830765
2008-06-20,41.2854385
2008-06-21,45.6636124
2008-06-22,-9999
2008-06-23,45.2531624
2008-06-24,42.6213188
2008-06-25,41.5644951
2008-06-26,48.4755402
2008-06-27,43.505394
2008-06-28,43.0818062
2008-06-29,-9999
2008-06-30,45.818779
2008-07-01,30.0175972
2008-07-02,52.0130081
2008-07-03,46.7622185
2008-07-04,49.7928238
2008-07-05,49.9578819
2008-07-06,57.8125
2008-07-07,48.715641
2008-07-08,-9999
2008-07-09,42.8824272
2008-07-10,46.6117706
2008-07-11,44.4642639
2008-07-12,43.8027649
2008-07-13,50.8987656
2008-07-14,42.1623306
2008-07-15,-9999
2008-07-16,44.2179985
2008-07-17,36.7953072
2008-07-18,36.9967537
2008-07-19,45.5748444
2008-07-20,38.0900307
2008-07-21,44.1076584
2008-07-22,52.1244774
2008-07-23,46.2000961
2008-07-24,-9999
2008-07-25,42.7751389
2008-07-26,44.3190727
2008-07-27,43.5724068
2008-07-28,39.4999161
2008-07-29,43.4503937
2008-07-30,43.0783081
2008-07-31,-9999
2008-08-01,42.24757
2008-08-02,38.0343704
2008-08-03,46.8347244
2008-08-04,47.6847458
2008-08-05,50.8684349
2008-08-06,45.2971077
2008-08-07,49.2184372
2008-08-08,45.8102951
2008-08-09,-9999
2008-08-10,49.1443901
2008-08-11,46.7931213
2008-08-12,43.3468895
2008-08-13,40.3264236
2008-08-14,43.0361938
2008-08-15,50.5039482
2008-08-16,-9999
2008-08-17,45.0668678
2008-08-18,33.9054565
2008-08-19,41.3173752
2008-08-20,45.5558472
2008-08-21,50.7520447
2008-08-22,45.7327003
2008-08-23,41.8011131
2008-08-24,44.0461655
2008-08-25,-9999
2008-08-26,46.8128319
2008-08-27,47.4195175
2008-08-28,50.875
2008-08-29,48.4320755
2008-08-30,48.826313
2008-08-31,47.4974518
2008-09-01,-9999
2008-09-02,50.8380432
2008-09-03,38.609169
2008-09-04,48.8232994
2008-09-05,48.8224564
2008-09-06,47.8782272
2008-09-07,50.1196136
2008-09-08,51.5873642
2008-09-09,50.10009
2008-09-10,-9999
2008-09-11,48.4249916
2008-09-12,44.5180244
2008-09-13,44.7507439
2008-09-14,46.2496147
2008-09-15,46.5353813
2008-09-16,45.9126701
2008-09-17,-9999
2008-09-18,47.2641716
2008-09-19,40.6788025
2008-09-20,50.7277832
2008-09-21,51.2138519
2008-09-22,49.8753357
2008-09-23,48.7918396
2008-09-24,56.5232162
2008-09-25,47.2604294
2008-09-26,-9999
2008-09-27,40.8022881
2008-09-28,36.736351
2008-09-29,39.3389397
2008-09-30,36.0182953
2008-10-01,43.6433029
2008-10-02,36.1455917
2008-10-03,-9999
2008-10-04,42.9741058
2008-10-05,39.5229607
2008-10-06,49.3798065
2008-10-07,45.8127899
2008-10-08,44.9589806
2008-10-09,46.0119514
2008-10-10,52.6601219
2008-10-11,50.9092636
2008-10-12,-9999
2008-10-13,43.845623
2008-10-14,45.1214676
2008-10-15,47.1249619
2008-10-16,37.9864235
2008-10-17,34.7696342
2008-10-18,39.9539719
2008-10-19,-9999
2008-10-20,29.0714455
2008-10-21,22.8359432
2008-10-22,36.1599083
2008-10-23,38.0399284
2008-10-24,36.826725
2008-10-25,38.4103813
2008-10-26,26.3189259
2008-10-27,33.1379967
2008-10-28,-9999
2008-10-29,29.1615009
2008-10-30,27.5275974
2008-10-31,30.9984608
2008-11-01,30.3416157
2008-11-02,27.5791759
2008-11-03,25.9032059
2008-11-04,-9999
2008-11-05,21.3122387
2008-11-06,22.4294758
2008-11-07,25.5811539
2008-11-08,30.4612732
2008-11-09,31.7710438
2008-11-10,31.0162868
2008-11-11,27.7004032
2008-11-12,29.3973122
2008-11-13,-9999
2008-11-14,30.1934872
2008-11-15,30.2147865
2008-11-16,23.7294312
2008-11-17,21.2831421
2008-11-18,25.0763474
2008-11-19,26.1303539
2008-11-20,-9999
2008-11-21,28.0195351
2008-11-22,22.4585743
2008-11-23,28.5108585
2008-11-24,32.1711349
2008-11-25,37.2772141
2008-11-26,31.5900993
2008-11-27,25.863039
2008-11-28,26.2808132
2008-11-29,-9999
2008-11-30,33.2672691
2008-12-01,21.9378929
2008-12-02,23.6423054
2008-12-03,18.0215149
2008-12-04,26.9582348
2008-12-05,33.1739388
2008-12-06,-9999
2008-12-07,32.6117058
2008-12-08,22.7020245
2008-12-09,25.3689957
2008-12-10,27.2507286
2008-12-11,13.7724171
2008-12-12,19.2715378
2008-12-13,23.7472916
2008-12-14,21.5017853
2008-12-15,-9999
2008-12-16,28.154604
2008-12-17,35.8279419
2008-12-18,28.2394848
2008-12-19,23.7731457
2008-12-20,21.107748
2008-12-21,21.9032402
2008-12-22,-9999
2008-12-23,34.9487572
2008-12-24,21.4324341
2008-12-25,40.1797447
2008-12-26,39.2461662
2008-12-27,31.6785145
2008-12-28,33.1118736
2008-12-29,30.4889946
2008-12-30,31.8170681
2008-12-31,-9999
2009-01-01,31.4422321
2009-01-02,23.8509521
2009-01-03,27.6089783
2009-01-04,28.1973877
2009-01-05,28.1994133
2009-01-06,19.4048634
2009-01-07,-9999
2009-01-08,24.259119
2009-01-09,11.8142958
2009-01-10,23.4490776
2009-01-11,30.8669949
2009-01-12,30.1291962
2009-01-13,28.8284588
2009-01-14,26.6232986
2009-01-15,33.2280807
2009-01-16,-9999
2009-01-17,31.8126469
2009-01-18,28.3386726
2009-01-19,24.8611183
2009-01-20,21.8791237
2009-01-21,22.3927135
2009-01-22,15.9031239
2009-01-23,-9999
2009-01-24,23.5519161
2009-01-25,17.4652519
2009-01-26,23.0997581
2009-01-27,25.8815975
2009-01-28,28.0846939
2009-01-29,34.1986122
2009-01-30,29.1268044
2009-01-31,32.2510834
2009-02-01,-9999
2009-02-02,34.4575005
2009-02-03,28.8000832
2009-02-04,23.7756042
2009-02-05,20.0876312
2009-02-06,20.7929134
2009-02-07,20.8406525
2009-02-08,-9999
2009-02-09,23.1791382
2009-02-10,19.8486366
2009-02-11,28.789238
2009-02-12,35.1697464
2009-02-13,31.2420845
2009-02-14,26.7600899
2009-02-15,32.4201469
2009-02-16,35.9976501
2009-02-17,-9999
2009-02-18,24.2390308
2009-02-19,32.706562
2009-02-20,33.4481049
2009-02-21,33.3535538
2009-02-22,29.8234138
2009-02-23,22.8151646
2009-02-24,-9999
2009-02-25,22.6013412
2009-02-26,15.8156519
2009-02-27,20.6540928
2009-02-28,21.5787735
2009-03-01,25.6345844
2009-03-02,17.4716301
2009-03-03,17.7734108
2009-03-04,19.2069664
2009-03-05,-9999
2009-03-06,22.4134903
2009-03-07,22.9861755
2009-03-08,21.2518578
2009-03-09,22.4992847
2009-03-10,22.3860607
2009-03-11,30.8311157
2009-03-12,-9999
2009-03-13,28.8421116
2009-03-14,19.9726772
2009-03-15,35.3197136
2009-03-16,35.5593529
2009-03-17,35.9066429
2009-03-18,34.4608269
2009-03-19,25.1535416
2009-03-20,24.9856834
2009-03-21,-9999
2009-03-22,30.005785
2009-03-23,24.393095
2009-03-24,22.364809
2009-03-25,25.8360291
2009-03-26,26.8973999
2009-03-27,26.6708908
2009-03-28,-9999
2009-03-29,32.8516388
2009-03-30,21.293932
2009-03-31,23.2341213
2009-04-01,30.4473133
2009-04-02,21.5654507
2009-04-03,27.1670074
2009-04-04,24.4805012
2009-04-05,18.2692986
2009-04-06,-9999
2009-04-07,31.477808
2009-04-08,28.6757107
2009-04-09,32.2199287
2009-04-10,31.5880642
2009-04-11,34.7266273
2009-04-12,26.6911221
2009-04-13,-9999
2009-04-14,39.5935898
2009-04-15,35.284481
2009-04-16,38.7315216
2009-04-17,39.2842865
2009-04-18,35.4300575
2009-04-19,42.3168716
2009-04-20,38.4016685
2009-04-21,25.2115498
2009-04-22,-9999
2009-04-23,28.0592823
2009-04-24,29.91185
2009-04-25,35.1577644
2009-04-26,32.4421921
2009-04-27,35.9025307
2009-04-28,39.2206268
2009-04-29,-9999
2009-04-30,33.0422363
2009-05-01,21.5038757
2009-05-02,32.0937996
2009-05-03,30.1744442
2009-05-04,31.8227291
2009-05-05,30.354538
2009-05-06,31.1926174
2009-05-07,31.4014969
2009-05-08,-9999
2009-05-09,34.8826752
2009-05-10,38.0504875
2009-05-11,40.3145599
2009-05-12,38.1814537
2009-05-13,41.5690536
2009-05-14,47.3669662
2009-05-15,-9999
2009-05-16,45.4053688
2009-05-17,34.4850006
2009-05-18,43.3075714
2009-05-19,31.2978001
2009-05-20,35.7310562
2009-05-21,32.6670723
2009-05-22,35.6011581
2009-05-23,42.6069565
2009-05-24,-9999
2009-05-25,46.3921661
2009-05-26,42.058567
2009-05-27,41.1948318
2009-05-28,41.0418816
2009-05-29,43.2398872
2009-05-30,46.59729
2009-05-31,-9999
2009-06-01,44.8532372
2009-06-02,36.9698944
2009-06-03,49.1131058
2009-06-04,41.4529457
2009-06-05,31.7963829
2009-06-06,26.9363079
2009-06-07,22.6152248
2009-06-08,31.8037739
2009-06-09,-9999
2009-06-10,44.1857605
2009-06-11,36.3844643
2009-06-12,32.9642067
2009-06-13,30.8402081
2009-06-14,43.0049629
2009-06-15,43.3457794
2009-06-16,-9999
2009-06-17,50.8229027
2009-06-18,36.9506874
2009-06-19,51.3075256
2009-06-20,48.5969849
2009-06-21,49.3564911
2009-06-22,50.5982857
2009-06-23,53.9564209
2009-06-24,54.723568
2009-06-25,-9999
2009-06-26,49.2740326
2009-06-27,46.05159
2009-06-28,46.384285
2009-06-29,46.3971062
2009-06-30,47.1762505
2009-07-01,50.7077293
2009-07-02,-9999
2009-07-03,47.8263779
2009-07-04,40.1120911
2009-07-05,42.1425667
2009-07-06,41.0261459
2009-07-07,39.8414726
2009-07-08,41.8956795
2009-07-09,54.657505
2009-07-10,44.5173264
2009-07-11,-9999
2009-07-12,49.0977592
2009-07-13,47.7204285
2009-07-14,44.2869682
2009-07-15,40.012085
2009-07-16,52.3336334
2009-07-17,38.9090576
2009-07-18,-9999
2009-07-19,39.3263626
2009-07-20,27.3499622
2009-07-21,34.3549118
2009-07-22,32.3194351
2009-07-23,41.2241592
2009-07-24,48.9647598
2009-07-25,51.1820564
2009-07-26,44.269207
2009-07-27,-9999
2009-07-28,36.2845192
2009-07-29,38.5257034
2009-07-30,45.5538445
2009-07-31,36.5576744
2009-08-01,35.2598991
2009-08-02,50.6590767
2009-08-03,-9999
2009-08-04,52.7630463
2009-08-05,34.0976105
2009-08-06,43.8859787
2009-08-07,48.3061256
2009-08-08,53.2781601
2009-08-09,47.3096466
2009-08-10,38.4482574
2009-08-11,44.970089
2009-08-12,-9999
2009-08-13,47.9534721
2009-08-14,45.5476913
2009-08-15,43.3917046
2009-08-16,46.9403343
2009-08-17,52.0509644
2009-08-18,49.1971359
2009-08-19,-9999
2009-08-20,52.1002655
2009-08-21,45.8900681
2009-08-22,46.7439842
2009-08-23,40.0517578
2009-08-24,46.4987221
2009-08-25,49.6383972
2009-08-26,49.688755
2009-08-27,50.6857033
2009-08-28,-9999
2009-08-29,52.7737808
2009-08-30,51.7384109
2009-08-31,37.4678268
2009-09-01,44.7268333
2009-09-02,50.7672119
2009-09-03,48.0831757
2009-09-04,-9999
2009-09-05,50.8282394
2009-09-06,38.2469673
2009-09-07,50.2903824
2009-09-08,53.3101578
2009-09-09,54.50354
2009-09-10,50.0025063
2009-09-11,46.0745125
2009-09-12,53.3749313
2009-09-13,-9999
2009-09-14,56.3262825
2009-09-15,49.6542282
2009-09-16,48.4750023
2009-09-17,50.6646004
2009-09-18,46.8599472
2009-09-19,46.9444237
2009-09-20,-9999
2009-09-21,53.4456596
2009-09-22,44.9466782
2009-09-23,53.8450356
2009-09-24,47.3977165
2009-09-25,51.7471809
2009-09-26,50.4040489
2009-09-27,37.587574
2009-09-28,43.8984566
2009-09-29,-9999
2009-09-30,47.7584229
2009-10-01,39.791378
2009-10-02,35.7364273
2009-10-03,42.6871681
2009-10-04,39.0336151
2009-10-05,39.7822762
2009-10-06,-9999
2009-10-07,50.389843
2009-10-08,36.7992058
2009-10-09,44.6286621
2009-10-10,43.0686455
2009-10-11,52.5247536
2009-10-12,51.8546333
2009-10-13,42.7333794
2009-10-14,43.6484299
2009-10-15,-9999
2009-10-16,44.8418999
2009-10-17,45.5737801
2009-10-18,38.3093643
2009-10-19,30.1133842
2009-10-20,31.0463562
2009-10-21,37.7444115
2009-10-22,-9999
2009-10-23,50.0026321
2009-10-24,30.1445599
2009-10-25,48.8196564
2009-10-26,49.7028694
2009-10-27,48.5050011
2009-10-28,47.011364
2009-10-29,47.4299622
2009-10-30,44.8364716
2009-10-31,-9999
2009-11-01,40.3564682
2009-11-02,33.7600899
2009-11-03,46.7053795
2009-11-04,36.6994972
2009-11-05,37.9771538
2009-11-06,41.8254738
2009-11-07,-9999
2009-11-08,40.3509979
2009-11-09,26.3852596
2009-11-10,33.8364067
2009-11-11,31.7743721
2009-11-12,27.0763435
2009-11-13,28.0981846
2009-11-14,31.0447941
2009-11-15,31.0155487
2009-11-16,-9999
2009-11-17,36.2842712
2009-11-18,30.9692593
2009-11-19,33.9652977
2009-11-20,31.6441059
2009-11-21,38.0766792
2009-11-22,37.1813316
2009-11-23,-9999
2009-11-24,39.4924011
2009-11-25,30.7039356
2009-11-26,29.533268
2009-11-27,31.1985321
2009-11-28,32.7483521
2009-11-29,32.2846603
2009-11-30,35.2416496
2009-12-01,37.7560692
2009-12-02,-9999
2009-12-03,33.8001366
2009-12-04,32.7773247
2009-12-05,31.5913544
2009-12-06,39.0963669
2009-12-07,39.5105476
2009-12-08,29.5627155
2009-12-09,-9999
2009-12-10,31.8204479
2009-12-11,19.4198837
2009-12-12,37.0821838
2009-12-13,39.0115623
2009-12-14,35.9176369
2009-12-15,36.8762474
2009-12-16,41.0590706
2009-12-17,36.9075928
2009-12-18,-9999
2009-12-19,28.3877697
2009-12-20,29.3893681
2009-12-21,27.237318
2009-12-22,22.7427959
2009-12-23,23.5507927
2009-12-24,25.5012817
2009-12-25,-9999
2009-12-26,29.0340729
2009-12-27,20.3371067
2009-12-28,33.4823189
2009-12-29,29.1541061
2009-12-30,32.3853645
2009-12-31,36.843811
2010-01-01,31.8889236
2010-01-02,33.5301781
2010-01-03,-9999
2010-01-04,30.6743565
2010-01-05,23.6860256
2010-01-06,30.3305607
2010-01-07,34.9337807
2010-01-08,35.7530975
2010-01-09,-9999
2010-01-26,-9999
2010-01-27,28.4182758
2010-01-28,20.5818615
2010-01-29,30.4025612
2010-01-30,35.3002243
2010-01-31,32.2111168
2010-02-01,34.5199966
2010-02-02,38.2683983
2010-02-03,40.5261192
2010-02-04,-9999
2010-02-05,27.1458702
2010-02-06,22.566473
2010-02-07,24.9793758
2010-02-08,28.9995422
2010-02-09,36.0785446
2010-02-10,31.8479042
2010-02-11,-9999
2010-02-12,22.4978161
2010-02-13,17.2279987
2010-02-14,25.1231117
2010-02-15,25.137558
2010-02-16,27.8013897
2010-02-17,36.8901634
2010-02-18,-9999
2010-02-19,31.8530769
2010-02-20,-9999
2010-02-21,28.3184013
2010-02-22,21.2099857
2010-02-23,29.7934551
2010-02-24,18.1960583
2010-02-25,14.3546038
2010-02-26,20.4297867
2010-02-27,-9999
2010-02-28,18.647583
2010-03-01,17.9049416
2010-03-02,24.0068073
2010-03-03,19.9044323
2010-03-04,19.7284069
2010-03-05,29.5477829
2010-03-06,33.3611031
2010-03-07,38.9862137
2010-03-08,-9999
2010-03-09,35.7277794
2010-03-10,27.3115807
2010-03-11,24.8462753
2010-03-12,27.9364243
2010-03-13,20.9351196
2010-03-14,27.7158585
2010-03-15,-9999
2010-03-16,36.7303391
2010-03-17,17.5941315
2010-03-18,22.4385509
2010-03-19,28.0977516
2010-03-20,26.4304771
2010-03-21,22.9674511
2010-03-22,9.30877018
2010-03-23,26.4133663
2010-03-24,-9999
2010-03-25,29.4920921
2010-03-26,27.8471165
2010-03-27,31.0655384
2010-03-28,37.089016
2010-03-29,29.9788647
2010-03-30,32.770565
2010-03-31,-9999
2010-04-01,31.0406151
2010-04-02,25.3854713
2010-04-03,35.6835594
2010-04-04,31.7830219
2010-04-05,29.4029217
2010-04-06,32.3322487
2010-04-07,32.9975929
2010-04-08,44.5175095
2010-04-09,-9999
2010-04-10,44.4534607
2010-04-11,45.7417145
2010-04-12,43.6521072
2010-04-13,41.8116302
2010-04-14,40.6573982
2010-04-15,46.494236
2010-04-16,-9999
2010-04-17,39.5053711
2010-04-18,34.6817932
2010-04-19,42.083107
2010-04-20,39.1205139
2010-04-21,35.8299751
2010-04-22,31.2513695
2010-04-23,28.4689598
2010-04-24,31.2493744
2010-04-25,-9999
2010-04-26,31.7058239
2010-04-27,36.1595917
2010-04-28,35.103775
2010-04-29,34.3072701
2010-04-30,20.3877411
2010-05-01,19.375742
2010-05-02,-9999
2010-05-03,35.2132492
2010-05-04,28.2455425
2010-05-05,37.8553581
2010-05-06,31.6697922
2010-05-07,27.2428341
2010-05-08,35.8706856
2010-05-09,33.6098442
2010-05-10,28.1961784
2010-05-11,-9999
2010-05-12,28.6000385
2010-05-13,42.0352554
2010-05-14,47.6694603
2010-05-15,45.1542816
2010-05-16,49.0034828
2010-05-17,43.4588776
2010-05-18,-9999
2010-05-19,33.6691055
2010-05-20,29.1252232
2010-05-21,34.6237488
2010-05-22,35.0891876
2010-05-23,42.7494812
2010-05-24,46.1221275
2010-05-25,39.8273392
2010-05-26,40.1968422
2010-05-27,-9999
2010-05-28,40.3911781
2010-05-29,41.1362724
2010-05-30,43.595787
2010-05-31,47.113205
2010-06-01,47.8448257
2010-06-02,40.6998367
2010-06-03,-9999
2010-06-04,42.5916824
2010-06-05,35.4139137
2010-06-06,44.2928658
2010-06-07,44.7783852
2010-06-08,35.3353958
2010-06-09,42.8766441
2010-06-10,49.9483604
2010-06-11,49.5407867
2010-06-12,-9999
2010-06-13,49.2919884
2010-06-14,45.1653748
2010-06-15,50.0358658
2010-06-16,49.2844925
2010-06-17,49.5129509
2010-06-18,47.0974045
2010-06-19,-9999
2010-06-20,48.3046227
2010-06-21,39.6185532
2010-06-22,49.0862007
2010-06-23,49.010704
2010-06-24,45.1836472
2010-06-25,48.4618568
2010-06-26,55.2408142
2010-06-27,52.782299
2010-06-28,-9999
2010-06-29,44.2924614
2010-06-30,46.7739906
2010-07-01,51.0249023
2010-07-02,49.1279984
2010-07-03,47.4948769
2010-07-04,46.5709457
2010-07-05,-9999
2010-07-06,51.5112801
2010-07-07,43.9073753
2010-07-08,49.3145752
2010-07-09,48.6908913
2010-07-10,51.2305145
2010-07-11,51.9359207
2010-07-12,40.1151848
2010-07-13,48.7010231
2010-07-14,-9999
2010-07-15,50.2441635
2010-07-16,47.7281265
2010-07-17,53.2538452
2010-07-18,54.2193069
2010-07-19,54.6286507
2010-07-20,45.7001877
2010-07-21,-9999
2010-07-22,52.5855255
2010-07-23,28.5
2010-07-24,50.8735275
2010-07-25,51.4446182
2010-07-26,51.2103539
2010-07-27,50.6975555
2010-07-28,31.8701458
2010-07-29,43.3210564
2010-07-30,-9999
2010-07-31,47.58638
2010-08-01,45.6025391
2010-08-02,51.2757797
2010-08-03,51.0342636
2010-08-04,47.5399742
2010-08-05,50.1567421
2010-08-06,-9999
2010-08-07,57.5637894
2010-08-08,39.0295906
2010-08-09,53.1343842
2010-08-10,50.682415
2010-08-11,48.9029274
2010-08-12,52.8735733
2010-08-13,52.7622223
2010-08-14,47.6007156
2010-08-15,-9999
2010-08-16,52.3869133
2010-08-17,51.7474709
2010-08-18,52.9627304
2010-08-19,46.4355354
2010-08-20,49.0062561
2010-08-21,47.2221832
2010-08-22,-9999
2010-08-23,49.2933693
2010-08-24,38.5756912
2010-08-25,52.4501495
2010-08-26,50.7331314
2010-08-27,52.3937721
2010-08-28,51.9013367
2010-08-29,51.5581017
2010-08-30,52.9509811
2010-08-31,-9999
2010-09-01,54.8083725
2010-09-02,55.6096878
2010-09-03,51.1690521
2010-09-04,48.941433
2010-09-05,55.1998367
2010-09-06,53.4934082
2010-09-07,-9999
2010-09-08,50.6156082
2010-09-09,34.8794708
2010-09-10,49.9579582
2010-09-11,49.6041451
2010-09-12,48.5100517
2010-09-13,51.6529083
2010-09-14,55.2965088
2010-09-15,50.8080559
2010-09-16,-9999
2010-09-17,54.1126862
2010-09-18,51.3200455
2010-09-19,55.9884834
2010-09-20,44.939415
2010-09-21,48.0428123
2010-09-22,48.6579628
2010-09-23,-9999
2010-09-24,53.6449814
2010-09-25,32.770668
2010-09-26,46.741333
2010-09-27,46.7811012
2010-09-28,40.4267349
2010-09-29,26.5588875
2010-09-30,30.5266953
2010-10-01,34.0924873
2010-10-02,-9999
2010-10-03,28.1508064
2010-10-04,31.80826
2010-10-05,33.4081039
2010-10-06,33.5523834
2010-10-07,27.5210609
2010-10-08,32.7137489
2010-10-09,-9999
2010-10-10,23.9407234
2010-10-11,25.9577885
2010-10-12,31.1451588
2010-10-13,32.0649071
2010-10-14,29.5942459
2010-10-15,30.9788685
2010-10-16,25.5871277
2010-10-17,35.0617943
2010-10-18,-9999
2010-10-19,23.5009174
2010-10-20,27.679512
2010-10-21,26.85709
2010-10-22,25.5785465
2010-10-23,24.5293713
2010-10-24,30.6653957
2010-10-25,-9999
2010-10-26,28.9337788
2010-10-27,22.614296
2010-10-28,42.7349358
2010-10-29,41.0491791
2010-10-30,43.2929344
2010-10-31,42.0861053
2010-11-01,33.5984612
2010-11-02,35.4404831
2010-11-03,-9999
2010-11-04,24.1753292
2010-11-05,20.5249844
2010-11-06,20.5595226
2010-11-07,26.0110664
2010-11-08,23.7731609
2010-11-09,21.9589806
2010-11-10,-9999
2010-11-11,30.2652798
2010-11-12,22.1251278
2010-11-13,35.2975311
2010-11-14,33.0231094
2010-11-15,29.9937382
2010-11-16,32.9554787
2010-11-17,36.4056206
2010-11-18,36.9866447
2010-11-19,-9999
2010-11-20,34.4010391
2010-11-21,41.9974213
2010-11-22,35.9776726
2010-11-23,33.8463593
2010-11-24,32.60326
2010-11-25,24.6376801
2010-11-26,-9999
2010-11-27,33.2641411
2010-11-28,22.9814758
2010-11-29,28.7305069
2010-11-30,33.3771362
2010-12-01,24.5113297
2010-12-02,24.9862747
2010-12-03,26.9623775
2010-12-04,24.598114
2010-12-05,-9999
2010-12-06,27.8978291
2010-12-07,29.049305
2010-12-08,27.2280159
2010-12-09,17.0539951
2010-12-10,15.0576143
2010-12-11,13.1616592
2010-12-12,-9999
2010-12-13,20.689455
2010-12-14,15.08002
2010-12-15,15.2073498
2010-12-16,19.2494946
2010-12-17,24.7015324
2010-12-18,29.967411
2010-12-19,26.9483223
2010-12-20,25.3467789
2010-12-21,-9999
2010-12-22,18.6269398
2010-12-23,18.4349747
2010-12-24,21.5275822
2010-12-25,27.7726631
2010-12-26,18.6693726
2010-12-27,21.7607021
2010-12-28,-9999
2010-12-29,27.2909222
2010-12-30,18.8786545
2010-12-31,26.4711685
2011-01-01,32.7609406
2011-01-02,33.6824226
2011-01-03,31.3318748
2011-01-04,27.7167091
2011-01-05,21.0841351
2011-01-06,-9999
2011-01-07,26.7666969
2011-01-08,27.060585
2011-01-09,21.0969448
2011-01-10,26.2322025
2011-01-11,32.3731728
2011-01-12,32.0398521
2011-01-13,-9999
2011-01-14,29.5894146
2011-01-15,24.3362694
2011-01-16,28.2847919
2011-01-17,23.9655247
2011-01-18,17.1049023
2011-01-19,24.0465851
2011-01-20,28.2054272
2011-01-21,29.0542545
2011-01-22,-9999
2011-01-23,26.8765984
2011-01-24,30.6955128
2011-01-25,29.2147636
2011-01-26,26.8184147
2011-01-27,28.8824997
2011-01-28,30.3864784
2011-01-29,-9999
2011-01-30,32.5324059
2011-01-31,23.1180706
2011-02-01,23.1677933
2011-02-02,27.7600956
2011-02-03,28.8620243
2011-02-04,29.2243385
2011-02-05,33.8605003
2011-02-06,30.2391777
2011-02-07,-9999
2011-02-08,32.3970032
2011-02-09,29.0375366
2011-02-10,21.0029755
2011-02-11,21.3433876
2011-02-12,33.2043228
2011-02-13,29.945261
2011-02-14,-9999
2011-02-15,26.6988106
2011-02-16,14.3765163
2011-02-17,21.5184708
2011-02-18,26.9880409
2011-02-19,28.5737514
2011-02-20,22.7101498
2011-02-21,20.1778946
2011-02-22,25.9475269
2011-02-23,-9999
2011-02-24,30.1737957
2011-02-25,34.7497139
2011-02-26,30.2091789
2011-02-27,26.2785664
2011-02-28,25.0897045
2011-03-01,26.6105042
2011-03-02,-9999
2011-03-03,23.8091602
2011-03-04,15.59515
2011-03-05,29.2600594
2011-03-06,34.3336792
2011-03-07,33.2657928
2011-03-08,27.0536251
2011-03-09,25.9645634
2011-03-10,25.7693996
2011-03-11,-9999
2011-03-12,18.7377758
2011-03-13,21.9439716
2011-03-14,26.40168
2011-03-15,24.8556709
2011-03-16,27.0631962
2011-03-17,34.2156181
2011-03-18,-9999
2011-03-19,29.3989525
2011-03-20,17.4401627
2011-03-21,27.1228256
2011-03-22,24.3719654
2011-03-23,26.0751877
2011-03-24,31.3222027
2011-03-25,26.9190483
2011-03-26,26.4261169
2011-03-27,-9999
2011-03-28,39.3785515
2011-03-29,35.3093185
2011-03-30,34.6401443
2011-03-31,38.939743
2011-04-01,35.96138
2011-04-02,39.6314354
2011-04-03,-9999
